Open,High,Low,Close,Volume,RSI,EMA20,EMA50,MACD,BB_high,BB_low,BB_position,Return,Momentum,lag1,lag2,lag3,lag4,lag5,volatility,Volume_change,Target
191.9819203700557,193.04368455208797,190.72516071172103,191.8302459716797,8078236.0,51.50045818283553,191.6432187161583,189.52686362952826,1.7045653213083938,198.40963309869645,183.6847501410496,0.5531789864855949,0.000791045904862786,-5.1029205322265625,-0.011067485176462832,-0.01034466907826248,0.007917460645531005,-0.013313433871999014,0.014851134415241773,0.011549074362818323,-0.15057576305310194,1.0
194.7988197831642,197.27985193770024,192.5236459219677,194.224609375,15546279.0,54.73014269919528,192.2222657103948,190.14895440444434,1.407557346414734,197.8188704739648,187.0662766207617,0.6657307857030137,-0.0025594438714474643,2.3943634033203125,-0.003990091230517634,0.028791327135126332,0.0013701181099703419,-0.010730614510093162,0.000791045904862786,0.012566451757475828,-0.22957977021610632,1.0
195.925606785894,198.5258121341296,193.4012386509135,197.76742553710935,15931395.0,59.827676679101444,192.7503761700819,190.44771797827434,1.6861807223456253,198.09325629466775,187.9356423259377,0.9679225102901657,0.0182408201180575,7.995635986328097,-0.0025594438714474643,-0.003990091230517634,0.028791327135126332,0.0013701181099703419,-0.010730614510093162,0.013165832360857306,0.02477223006225482,1.0
197.16069580887057,198.68831721894924,195.97975877137048,196.69482421875,13066337.0,57.70897995814375,193.12603788900267,190.69270253672437,1.7996960174383787,198.5335102815271,187.88650314620727,0.827304890528575,-0.00542354897651276,6.66302490234375,0.0182408201180575,-0.0025594438714474643,-0.003990091230517634,0.028791327135126332,0.0013701181099703419,0.013157705449779308,-0.17983723333706814,1.0
196.48897776595527,197.18237548189444,191.353570542538,191.8627777099609,10846953.0,49.247799641116224,193.0057273957606,190.73858783763563,1.4826607463120354,198.4327916076472,187.75970259401296,0.38443182762801936,-0.024566210768287577,-3.640289306640682,-0.00542354897651276,0.0182408201180575,-0.0025594438714474643,-0.003990091230517634,0.028791327135126332,0.015088001414040276,-0.16985510170141793,1.0
191.45106541832607,192.9895207266513,190.10763453551544,191.48358154296875,9153355.0,48.645040729249395,192.86076112406616,190.76780327706047,1.1871256032328859,198.17440575083927,188.3431159166412,0.3194357687842196,-0.0019763925630503776,-3.2394104003905966,-0.024566210768287577,-0.00542354897651276,0.0182408201180575,-0.0025594438714474643,-0.003990091230517634,0.014676542601255288,-0.15613582911256274,1.0
191.98194369249617,197.1607007467392,191.7652659542079,196.2722930908203,13509379.0,55.97346693330172,193.1856689304237,190.9836656226981,1.3240579581620864,198.51745026682698,188.4486080827824,0.777019330031369,0.0250084707485847,2.0476837158203125,-0.0019763925630503776,-0.024566210768287577,-0.00542354897651276,0.0182408201180575,-0.0025594438714474643,0.016683372537140615,0.47589370236377815,1.0
196.3156425625237,197.0740436292606,189.30591472916151,190.06431579589844,14676438.0,46.67468878819229,192.88839720332606,190.94761268831382,0.921028902649482,198.53580511026942,188.40750391072666,0.16358240661786136,-0.03162941236972905,-7.703109741210909,0.0250084707485847,-0.0019763925630503776,-0.024566210768287577,-0.00542354897651276,0.0182408201180575,0.019572127182191798,0.08638879699799662,1.0
190.4651811780263,193.43373867985483,190.3026584008116,192.81619262695312,21543824.0,50.59297317897357,192.88152057700484,191.02089033296636,0.8142922798374173,198.36086970360816,188.9269675156301,0.41226048710566343,0.014478661181248853,-3.878631591796875,-0.03162941236972905,0.0250084707485847,-0.0019763925630503776,-0.024566210768287577,-0.00542354897651276,0.020082117337574125,0.467919123155087,1.0
193.91044363539277,196.0989612297272,192.84869373291545,195.3947296142578,12858570.0,54.00346292953165,193.12087381864796,191.19241344203664,0.9270822947999591,198.52639168859224,188.98246298670074,0.6718686641368383,0.013373031342307717,3.5319519042969034,0.014478661181248853,-0.03162941236972905,0.0250084707485847,-0.0019763925630503776,-0.024566210768287577,0.01827639760178666,-0.40314356448511646,1.0
194.79883050929365,196.0989402618983,193.54207076646344,195.8714141845703,13929305.0,54.627008013573096,193.3828300439739,191.37590366723404,1.0429116193135428,198.70518862106172,188.98567899368436,0.7084447111910466,0.0024395978911690985,4.3878326416015625,0.013373031342307717,0.014478661181248853,-0.03162941236972905,0.0250084707485847,-0.0019763925630503776,0.01822973119939367,0.08327014590269366,1.0
196.1097653491665,204.1920756177153,193.7154042560621,201.7760467529297,26232634.0,61.57559286394203,194.1821840162554,191.7837524156927,1.5928008776554918,199.92322582630172,188.25192981334672,1.158750230014847,0.030145453296188673,5.503753662109375,0.0024395978911690985,0.013373031342307717,0.014478661181248853,-0.03162941236972905,0.0250084707485847,0.020379280296689416,0.8832694093495692,1.0
202.068589696566,212.78360803283343,202.0577558092228,212.1227264404297,49366799.0,70.19043610511763,195.89080710427203,192.5813592401922,2.830850375613977,204.77231160594704,185.18398569629903,1.3752446670729674,0.05127803747770554,22.05841064453125,0.030145453296188673,0.0024395978911690985,0.013373031342307717,0.014478661181248853,-0.03162941236972905,0.02507877347472889,0.8818849452937132,1.0
216.02303935867965,218.56907518026225,213.75868460509787,214.8854522705078,19394187.0,70.88545658568341,199.4289714203639,194.3368123487129,4.916914846066845,212.71621790063813,181.3570776926236,1.069173910875123,-0.004966711361463538,19.49072265625,0.018080698908584658,0.05127803747770554,0.030145453296188673,0.0024395978911690985,0.013373031342307717,0.022516565352183673,-0.575721061054647,1.0
215.78468181507515,218.56907765168825,214.8746208129287,215.94720458984372,15190654.0,61.609295565240195,211.92472462281683,203.0425451155734,5.88898856174805,230.35966769941663,192.00930813066148,0.6241896224275548,-0.006628528848437121,-1.9609985351562784,-0.012111569896356533,0.008290380911037287,-0.003610949046216616,0.0051707771648037415,0.005549563840122174,0.008911317391543879,0.3449008716158364,1.0
215.817207577835,216.9006398275613,213.032825894754,213.9537353515625,16245867.0,57.65579325083363,212.11796373984023,203.47043492874946,5.334884109809622,228.9410206093071,195.81689717633742,0.5475416794629141,-0.009231280590399349,-5.0812225341796875,-0.006628528848437121,-0.012111569896356533,0.008290380911037287,-0.003610949046216616,0.0051707771648037415,0.008064130681995026,0.0694646194956452,1.0
214.7554200222971,217.5506495696996,214.5712439489247,217.07394409179688,16110573.0,61.7889641186737,212.589961868598,204.00390587631995,5.088865830619483,227.60204688035068,199.58164605177822,0.6242700861788429,0.014583567494661054,-1.1700897216796875,-0.009231280590399349,-0.006628528848437121,-0.012111569896356533,0.008290380911037287,-0.003610949046216616,0.009496423399358316,-0.008327902721350644,1.0
219.2841188295931,222.707728330706,219.09994275286152,221.8193206787109,14854295.0,66.02938865696636,214.70766802087476,206.20687233839408,4.594015812475277,220.959582647207,213.2403380070899,1.1113759275144415,0.012411505449394289,7.865585327148409,0.01337950715614733,-0.009136013347131766,0.005190649506352951,0.014583567494661054,-0.009231280590399349,0.010522469868694808,0.09764225893453382,0.0
222.7077260389499,223.1735976338865,220.5625586035714,222.04684448242188,6348354.0,65.88470253967733,215.98209057732038,207.3999624341118,4.573720484215187,222.27238286831616,213.18646722934008,0.9751771428597923,0.0029852330490220957,3.846145629882841,-0.001953684047169779,0.012411505449394289,0.01337950715614733,-0.009136013347131766,0.005190649506352951,0.010196483145810351,-0.37731578432159163,0.0
217.76733847386487,228.3740178207047,217.68066737606725,227.60479736328125,17309440.0,68.31013739094166,217.29512525615291,208.6057887054805,4.6344052376519755,224.43258092638345,212.5928936219564,1.2679307616267579,0.042270330385046684,8.504837036132812,-0.01654061122059569,0.0029852330490220957,-0.001953684047169779,0.012411505449394289,0.01337950715614733,0.016744169213720416,1.1846146157086825,0.0
228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915.0,66.19222564812274,218.17175238252005,209.30751111244237,4.816666130534429,225.801210668947,212.10725032958814,1.05100784555752,-0.004855289928311968,4.680389404296903,0.042270330385046684,-0.01654061122059569,0.0029852330490220957,-0.001953684047169779,0.012411505449394289,0.016372477580167296,0.07703744315240701,0.0
227.08472996898809,227.44224820592956,221.25592574463863,222.11183166503903,13099664.0,58.44395179422207,218.54699802847423,209.80964133019128,4.554542157079766,226.12449715715954,212.31158682721545,0.7094989110714985,-0.01937255644327629,0.7258758544921591,-0.004855289928311968,0.042270330385046684,-0.01654061122059569,0.0029852330490220957,-0.001953684047169779,0.01781386253226229,-0.2973382113258576,0.0
222.0793345882752,223.16275213635112,217.0631006369776,217.84315490722656,20118553.0,52.0595297798265,218.4799653502602,210.12468107831032,3.9567495344384724,226.00070924362163,212.74956388870257,0.3843887363769022,-0.01921859239020618,-4.2036895751953125,-0.01937255644327629,-0.004855289928311968,0.042270330385046684,-0.01654061122059569,0.0029852330490220957,0.019025855370263252,0.5358067962659194,0.0
218.4824016823122,220.3025381104985,216.70558633810427,218.90493774414065,13382878.0,53.422496752718665,218.52043891158212,210.46900486912722,3.528002953439824,226.00190990236194,212.96829883787245,0.4554868851689745,0.004874070233541472,0.5308837890625853,-0.01921859239020618,-0.01937255644327629,-0.004855289928311968,0.042270330385046684,-0.01654061122059569,0.01879300895513839,-0.3347991776545759,0.0
218.7424208336108,219.4358185562804,214.97212676641303,215.8171844482422,14790821.0,49.05476628662706,218.26298610554974,210.67873740164154,2.9055687258799026,226.06025661511268,212.7008502574459,0.23326891235761174,-0.014105452931845175,-11.787612915039062,0.004874070233541472,-0.01921859239020618,-0.01937255644327629,-0.004855289928311968,0.042270330385046684,0.018855746026280117,0.10520479974486796,0.0
216.70559677642885,218.41740888042105,215.0154669121734,216.7164306640625,11701228.0,50.32844563626485,218.11569511112236,210.91550968644236,2.4565294283313506,226.04402982504863,212.485224325342,0.3120633553458717,0.004166703490824153,-9.783279418945312,-0.014105452931845175,0.004874070233541472,-0.01921859239020618,-0.01937255644327629,-0.004855289928311968,0.018360892647784142,-0.2088858353434201,0.0
216.68394002230616,218.39575221336585,214.51710452749003,217.08480834960935,16634259.0,50.87032155327591,218.0175154195497,211.15744296735087,2.106109629630879,226.03959075564134,212.3737408483626,0.34473285841794105,0.0016998142891984092,-5.0270233154296875,0.004166703490824153,-0.014105452931845175,0.004874070233541472,-0.01921859239020618,-0.01937255644327629,0.01840208834669943,0.421582333067948,0.0
216.9006000041972,219.6849811760605,216.5539011693605,217.21478271484372,9887787.0,51.073131194,217.9410646857682,211.39498570254668,1.81793127938991,225.9392136204807,212.1902602564724,0.36544763265576236,0.0005987262131446069,-0.6283721923828409,0.0016998142891984092,0.004166703490824153,-0.014105452931845175,0.004874070233541472,-0.01921859239020618,0.018348392607816705,-0.4055769481526048,0.0
217.42066363874457,217.90820304975384,212.35025955003613,214.08372497558597,12006872.0,46.13263067453895,217.57369899908417,211.50042645835214,1.3216623673299637,226.0792888456928,211.71974069532283,0.16462804090407493,-0.014414570224569712,-4.8212127685546875,0.0005987262131446069,0.0016998142891984092,0.004166703490824153,-0.014105452931845175,0.004874070233541472,0.018173292648172527,0.21431337467119782,0.0
214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010.0,46.04961333691046,217.23616014351663,211.59960742138244,0.9134636460629793,226.18688854445256,211.42037463914122,0.1766948105161976,-0.0002530970533474175,-1.7876434326171875,-0.014414570224569712,0.0005987262131446069,0.0016998142891984092,0.004166703490824153,-0.014105452931845175,0.009711145787104056,0.19473331605433963,0.0
214.73376561248432,214.95045782381723,211.8085437074771,212.1227264404297,8708037.0,43.10955134031951,216.74916645750835,211.62012189271763,0.4311294265810943,226.3737753004542,211.05038699202623,0.06998057001620585,-0.008909118648514514,-4.5937042236328125,-0.0002530970533474175,-0.014414570224569712,0.0005987262131446069,0.0016998142891984092,0.004166703490824153,0.009738541743640416,-0.3929570631181156,0.0
212.13354689638055,215.38381414482865,211.73267862559467,213.29281616210935,8608888.0,45.412677245107524,216.41999023889892,211.68571774641927,0.1416595808351815,226.51649558665312,210.52955391285857,0.1728449571927977,0.005516097880291282,-3.7919921875,-0.008909118648514514,-0.0002530970533474175,-0.014414570224569712,0.0005987262131446069,0.0016998142891984092,0.00924940827275768,-0.011385918548577623,0.0
